Brand Name,Outside Model,Inside model,Furnace model,Rated heating capacity (Btu/hour),AHRI / Verification reference,Product group,AHRI Classification,Indoor type/ducting configuration
"COMFORTMAKER","C5H3V48*K*AAA*","EVD5X49M24A*+WALLCON","*97CTN1002122A*","52500","215941649","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M24A*+WALLCON","*97CMN0802120B*","38000","215936819","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EA*5X61M21A*+WALLCON","*97CMN0801714B*","49000","215934249","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M21A*+WALLCON","*95CSU0601716B*","38500","215936649","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EN(A,D,W)4X36L17**","*96VSN0801716B*","25800","212973916","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CURAH24AAK","EA*5X30M14A*","*80MS(N,L)0701412A*","24000","216675788","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CURAH24AAK","ESH5X36M12A*","*80MS(N,L)0701412A*","23600","216675813","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X48M12A*+WALLCON","*80CSU0601716A*","35400","215670141","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CURAH24AAK","EA*5X25M17A*","*80MS(N,L)0701412A*","23200","216675825","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EA*5X61M21A*+WALLCON","*97CMN0602120B*","49000","215934239","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CURAH24AAK","EA*5X30M17A*","*80MS(N,L)0701712A*","24000","216675837","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V60*K*AAA*","EVD5X61M24A*+WALLCON","*97CMN1202422B*","63500","215939579","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EVD5X48M24A*+WALLCON","*97CTN1202422A*","52000","215941619","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CURAH24AAK","EA*5X24M17A*","*80MS(N,L)0701712A*","24800","216675848","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EA*5X61M21A*+WALLCON","*95CSU1002122B*","48500","215934229","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X37L21A*","*96VSN1002120B*","25600","212974326","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X48L21A*","*96VSN1002120B*","37800","212974416","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X48M12A*+WALLCON","*96CTN0601714B*","35600","215670341","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X19L17A*","*80MS(N,L)0701712A*","17900","212978746","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X48M12A*+WALLCON","*96CTN0801714B*","35600","215670351","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X48M12A*+WALLCON","*97CMN0802120B*","48500","215934489","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X60M12A*+WALLCON","*80CSU0601716B*","48500","215941219","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X36L21A*","*96VSN1002120B*","26200","212974316","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X60M12A*+WALLCON","*96CTN0802120B*","48500","215941209","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X48M12A*+WALLCON","*97CMN0801714B*","35600","215670291","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X48L24A*","*96VSN0802120B*","37800","212974196","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X48M12A*+WALLCON","*97CMN1002122B*","48500","215934499","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X60M12A*+WALLCON","*80CSU0401712A*","34600","215670381","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X48M12A*+WALLCON","*97CMN0602120B*","35600","215670281","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X48M12A*+WALLCON","*80CTL1352422B*","48500","215934479","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X60M12A*+WALLCON","*97CTN0801716A*","49000","215941229","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH30ABK","EA*4X43L21A*","*96VSN0802120B*","33400","212974166","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X48M12A*+WALLCON","*97CTN1202422A*","48500","215941199","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X48M12A*+WALLCON","*97CMN0601714B*","35600","215670271","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X61M24A*+WALLCON","*80CSU1002120A*","37400","215942555","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X48M12A*+WALLCON","*95CSU0601716B*","35600","215670241","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X24L17A*","*80MS(N,L)0701712A*","18400","212978757","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X60M12A*+WALLCON","*97CTN0802120A*","48500","215941239","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X60M12A*+WALLCON","*80CSU0601716A*","34600","215670391","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M24A*+WALLCON","*96CTN1202422B*","38000","215936859","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X48M12A*+WALLCON","*97CMN1202422B*","48500","215934509","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X48M12A*+WALLCON","*80CTL0701716B*","35600","215670181","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH30ABK","EA*4X37L21A*","*96VSN0802120B*","33400","212974136","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X61M21A*+WALLCON","*80CSU0601716A*","37400","215942475","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X25L17A*","*80MS(N,L)0701712A*","17800","212978768","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X48M12A*+WALLCON","*80CTL1102120B*","48500","215934469","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X60M12A*+WALLCON","*80CTL0451712B*","35000","215670401","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X60M12A*+WALLCON","*97CTN1002122A*","48500","215941249","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X60M12A*+WALLCON","*80CTL0701412B*","34800","215670411","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EN(A,D)4X36L21**","*96VSN0802120B*","26400","212974116","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X30L17A*","*80MS(N,L)0701712A*","18200","212978779","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X48M12A*+WALLCON","*80CTL0902120B*","48500","215934459","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M24A*+WALLCON","*96CTN1002122B*","38000","215936849","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X48M12A*+WALLCON","*96CTN0801714B*","49000","215934519","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVM5X61M24A*+WALLCON","*80CSU1002120A*","37400","215942425","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","40MUAAQ18XA3","-","19000","216620196","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X48M12A*+WALLCON","*80CTL0901716B*","48500","215934449","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24AAK","40MUAAQ24XA3","-","26000","216620197","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X37L21A*","*96VSN0802120B*","25200","212974106","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","40MUAAQ24XA3","-","24000","216620198","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH30ABK","40MUAAQ30XA3","-","33000","216620200","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","40MUAAQ36XA3","-","40000","216620202","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH48ABK","40MUAAQ48XA3","-","50000","216620204","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH60ABK","40MUAAQ60XA3","-","59000","216620206","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","ESH5X48M12A*+WALLCON","*80CTL0701412B*","49000","215934439","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X37L17A*","*96VSN0801716B*","25800","212973876","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EVD5X48M24A*+WALLCON","*97CTN0802120A*","52000","215941599","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X25L17A*","*92ESN0401410A*","18400","211261050","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EHD4X42AAL","*97VTN0802120A*","38500","216681102","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X30L17A*","*80MS(N,L)0701716A*","26400","212979148","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V60*K*AAA*","EA*5X60M24A*+WALLCON","*80CTL1102120B*","60500","215931559","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M24A*+WALLCON","*95CSU0802120B*","38000","215936789","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EHD4X48AAL","*97VTN0802120A*","38500","216681113","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","N4H7T36*K*AAA*","EA*4X48L24A*","*96VTN1202422B*","34800","213174234","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M24A*+WALLCON","*80CTL1352422B*","38000","215936779","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X25L17A*","*92ESN0601714A*","18000","211261037","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*92MSN0601714A*","21000","216732889","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X36L17A*","*80MS(N,L)0701716A*","26200","212979160","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V60*K*AAA*","EA*5X60M24A*+WALLCON","*80CTL0902120B*","60500","215931549","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V60*K*AAA*","EVD5X60M24A*+WALLCON","*96CTN1202422B*","61500","215939339","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*96MSN0261410A*","21200","216732900","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M24A*+WALLCON","*80CTL1102120B*","38000","215936769","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","N4H7T36*K*AAA*","EA*4X48L24A*","*96VTN1002122B*","34800","213174216","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X25L17A*","*92ESN0601412A*","18500","211261023","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*96MSN0601412A*","21000","216732920","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V60*K*AAA*","EA*5X60M24A*+WALLCON","*80CTL0702120B*","60500","215931539","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X36L21A*","*80MS(N,L)0701716A*","26200","212979172","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X36L21A*","*96VSN0801716B*","26200","212973866","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*96MSN0601716A*","21200","216732930","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","N4H7T36*K*AAA*","EA*4X48L24A*","*96VTN1002120B*","34800","213174201","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*96MSN0801716A*","21200","216732942","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","FCMA5B60L0D*+WALLCON","-","48000","215931509","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X37L17A*","*80MS(N,L)0701716A*","25200","212979184","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X25L17A*","*80ES(N,L)0701712A*","18400","211261009","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*96VSN0401410B*","21200","216732952","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*96VSN0401712B*","21200","216732961","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","N4H7T36*K*AAA*","EA*4X48L24A*","*96VTN0802120B*","34600","213174183","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","FCMA5B48L0C*+WALLCON","-","34200","215931500","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M21A*+WALLCON","*97CMN0602120B*","38500","215936679","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X37L21A*","*80MS(N,L)0701716A*","25200","212979196","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*96VSN0601412B*","21000","216732970","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X25L17A*","*80ES(N,L)0451712A*","19000","211260995","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*96VSN0601716B*","21000","216732979","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V60*K*AAA*","FCMA5B60L0D*+WALLCON","-","60000","215931491","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V60*K*AAA*","EVD5X60M24A*+WALLCON","*80CTL1352422B*","61500","215939259","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","N4H7T36*K*AAA*","EA*4X48L24A*","*80VSL1352422B*","35000","213174167","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*96VSN0801716B*","21200","216732988","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EVM5X49M21A*+WALLCON","*96CTN0802120B*","53000","215941329","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EN(A,D)4X24L17**","*80MS(N,L)0701716A*","26800","212979208","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*95MSU0401712A*","21200","216732998","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X25L17A*","*80ES(N,L)0451412A*","18400","211260980","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*95MSU0601716A*","21000","216733009","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","N4H7T36*K*AAA*","EA*4X48L24A*","*80VSL1102122B*","35000","213174154","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CUHAH24AAK","EA*5X24M17A*","*96CTN0401410B*","21200","216733019","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH30ABK","EA*4X43L21A*","*80ES(N,L)0901714A*","33200","211713274","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CURAH24AAK","EA*5X36M17A*","*80MS(N,L)0701712A*","23800","216675859","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EN(A,D)4X30L17**","*96VSN0801716B*","25800","212973906","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","FTMA4B48L0C*","-","37200","213607742","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X48M12A*+WALLCON","*80CSU0401712A*","35400","215670131","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CURAH24AAK","EA*5X30M17A*","*80MS(N,L)0701716A*","24200","216675905","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V36*K*AAA*","ESH5X42M12A*+WALLCON","*96CTN1202422B*","35600","215670121","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","D5CURAH24AAK","EA*5X36M17A*","*80MS(N,L)0701716A*","24000","216675917","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EVM5X48M21A*+WALLCON","*80CSU0401712B*","52000","215941279","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EN(A,D,W)4X36L17**","*97VTN0801716A*","25800","216680640","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EVD5X48M24A*+WALLCON","*97CTN1002122A*","52000","215941609","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EA*5X61M21A*+WALLCON","*95CSU0802120B*","48500","215934219","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EN(A,D)4X24L17**","*80MS(N,L)0701712A*","18400","212978790","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EN(A,D)4X36L21**","*97VTN0801716A*","25800","216680652","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X19L17A*","*97VTN0801716A*","17700","216680832","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X24L17A*","*97VTN0801716A*","18100","216680844","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EN(A,D)4X30L17**","*80MS(N,L)0701712A*","18200","212978801","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X25L17A*","*97VTN0801716A*","17600","216680856","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EA*5X61M21A*+WALLCON","*95CSU0601716B*","49000","215934209","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M21A*+WALLCON","*95CSU0802120B*","38000","215936659","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X30L17A*","*97VTN0801716A*","17900","216680868","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","FTMA4B36L0C*","-","38000","213607727","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V60*K*AAA*","EVD5X61M21A*+WALLCON","*96CTN1002122B*","63500","215939459","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EHD4X24AAL","*97VTN0801716A*","18400","216680880","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X48L21A*","*80MS(N,L)0701716A*","37800","212978968","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EHD4X30AAL","*97VTN0801716A*","18000","216680892","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EA*5X61M21A*+WALLCON","*80CTL0902120B*","48500","215934189","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EN(A,D)4X24L17**","*96VSN0801716B*","27000","212973896","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X36L21A*","*97VTN0802120A*","38500","216681014","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M24A*+WALLCON","*97CMN0602120B*","38500","215936809","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH30ABK","EA*4X43L21A*","*92ESN0601714A*","33000","211713326","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X37L21A*","*97VTN0802120A*","38500","216681025","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V60*K*AAA*","EVD5X61M21A*+WALLCON","*97CMN1002122B*","63500","215939449","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X42L21A*","*97VTN0802120A*","38500","216681036","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH30ABK","EA*4X43L21A*","*80MS(N,L)0701716A*","33600","212979052","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EA*5X61M21A*+WALLCON","*80CTL0901716B*","48500","215934179","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M24A*+WALLCON","*95CSU1002122B*","38000","215936799","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X24L17A*","*80MS(N,L)0701716A*","26800","212979124","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X42L24A*","*97VTN0802120A*","38500","216681047","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X25L17A*","*80ES(N,L)0701412A*","17900","211261115","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X43L21A*","*97VTN0802120A*","38500","216681058","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V48*K*AAA*","EVM5X48M21A*+WALLCON","*97CTN1002122A*","52000","215941319","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X48L21A*","*97VTN0802120A*","38000","216681069","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","N4H7T36*K*AAA*","EA*4X48L24A*","*96VSN1002120B*","34800","213174260","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH18ABK","EA*4X25L17A*","*92ESN0401712A*","18300","211261067","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X48L24A*","*97VTN0802120A*","37400","216681080","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X25L17A*","*80MS(N,L)0701716A*","25200","212979136","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V60*K*AAA*","EA*5X60M24A*+WALLCON","*80CTL1352422B*","60500","215931569","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H3V36*K*AAA*","EVD5X60M21A*+WALLCON","*95CSU1002122B*","38000","215936669","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EHD4X36AAL","*97VTN0802120A*","38500","216681091","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","N4H7T36*K*AAA*","EA*4X48L24A*","*96VSN0802120B*","34600","213174247","ASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X43L21A*","*80ES(N,L)0902116A*","38500","211228263","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH30ABK","EA*4X43L21A*","*95MSU0601716A*","33600","212989062","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","C5H0V24*K*AAA*","EA*5X30M17A*+WALLCON","*80CSU0601716B*","23600","215678278","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X43L21A*","*80ES(N,L)0901714A*","38500","211228251","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X43L21A*","*80ES(N,L)0702116A*","38500","211228239","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH24ABK","EA*4X24L17A*","*95MSU0601716A*","26800","212989134","ccASHP","HRCU-A-CB","Centrally ducted system"
"COMFORTMAKER","DLCURAH36ABK","EA*4X43L21A*","*80ES(N,L)0701712A*","38500","211228227","ccASHP","HRCU-A-CB","Centrally ducted system"
